time,jet_speed
2003-09-19,10.257499694824219
2003-09-20,9.905254364013672
2003-09-21,9.167893409729004
2003-09-22,11.217245101928711
2003-09-23,10.417007446289062
2003-09-24,13.032513618469238
2003-09-25,12.806013107299805
2003-09-26,4.645269870758057
2003-09-27,4.551918983459473
2003-09-28,7.368390083312988
2003-09-29,10.648679733276367
2003-09-30,8.06114673614502
2003-10-01,11.86122989654541
2003-10-02,14.037607192993164
2003-10-03,15.127042770385742
2003-10-04,15.044214248657227
2003-10-05,14.01164722442627
2003-10-06,12.335673332214355
2003-10-07,10.03233814239502
2003-10-08,10.72746467590332
2003-10-09,11.865818977355957
2003-10-10,9.902568817138672
2003-10-11,13.07904052734375
2003-10-12,15.640536308288574
2003-10-13,13.860299110412598
2003-10-14,18.592998504638672
2003-10-15,17.43813705444336
2003-10-16,20.013761520385742
2003-10-17,15.879878997802734
2003-10-18,11.018982887268066
2003-10-19,10.301668167114258
2003-10-20,10.164701461791992
2003-10-21,10.218441009521484
2003-10-22,8.863945007324219
2003-10-23,9.868812561035156
2003-10-24,7.62839412689209
2003-10-25,5.872800827026367
2003-10-26,7.1507463455200195
2003-10-27,9.52873420715332
2003-10-28,9.8294677734375
2003-10-29,3.997671365737915
2003-10-30,5.757138252258301
2003-10-31,3.2339909076690674
2003-11-01,5.578675270080566
2003-11-02,8.249106407165527
2003-11-03,10.036700248718262
2003-11-04,11.11876106262207
2003-11-05,13.591337203979492
2003-11-06,14.53468132019043
2003-11-07,11.770649909973145
2003-11-08,9.58324146270752
2003-11-09,9.994335174560547
2003-11-10,13.51944637298584
2003-11-11,14.124241828918457
2003-11-12,9.415790557861328
2003-11-13,12.81380844116211
2003-11-14,12.826766967773438
2003-11-15,16.843374252319336
2003-11-16,17.40916633605957
2003-11-17,16.56220054626465
2003-11-18,12.38006591796875
2003-11-19,13.205248832702637
2003-11-20,10.155223846435547
2003-11-21,8.944157600402832
2003-11-22,11.23095417022705
2003-11-23,15.480990409851074
2003-11-24,17.075069427490234
2003-11-25,16.226165771484375
2003-11-26,13.564197540283203
2003-11-27,13.665029525756836
2003-11-28,14.264437675476074
2003-11-29,14.910930633544922
2003-11-30,11.98029613494873
2003-12-01,11.605393409729004
2003-12-02,12.536467552185059
2003-12-03,13.893680572509766
2003-12-04,17.945449829101562
2003-12-05,17.14806365966797
2003-12-06,16.242952346801758
2003-12-07,18.040264129638672
2003-12-08,17.685941696166992
2003-12-09,17.58436393737793
2003-12-10,17.580286026000977
2003-12-11,17.557613372802734
2003-12-12,13.957551002502441
2003-12-13,14.796795845031738
2003-12-14,15.612229347229004
2003-12-15,13.90145492553711
2003-12-16,9.391461372375488
2003-12-17,9.79942798614502
2003-12-18,11.234079360961914
2003-12-19,16.355270385742188
2003-12-20,19.224411010742188
2003-12-21,19.347103118896484
2003-12-22,15.37344741821289
2003-12-23,15.332761764526367
2003-12-24,14.173112869262695
2003-12-25,12.041191101074219
2003-12-26,11.851263999938965
2003-12-27,11.332509994506836
2003-12-28,14.39233112335205
2003-12-29,18.269466400146484
2003-12-30,12.772455215454102
2003-12-31,10.983097076416016
2004-01-01,6.165247440338135
2004-01-02,7.943632125854492
2004-01-03,10.990286827087402
2004-01-04,8.700674057006836
2004-01-05,11.587881088256836
2004-01-06,12.547529220581055
2004-01-07,11.452908515930176
2004-01-08,13.104313850402832
2004-01-09,17.292593002319336
2004-01-10,17.89006996154785
2004-01-11,16.213125228881836
2004-01-12,16.944290161132812
2004-01-13,19.4472713470459
2004-01-14,16.18671417236328
2004-01-15,16.46384048461914
2004-01-16,17.00587272644043
2004-01-17,14.447261810302734
2004-01-18,14.693660736083984
2004-01-19,14.506202697753906
2004-01-20,15.860444068908691
2004-01-21,13.855982780456543
2004-01-22,12.758188247680664
2004-01-23,14.766045570373535
2004-01-24,14.249836921691895
2004-01-25,14.183647155761719
2004-01-26,14.84091567993164
2004-01-27,16.396244049072266
2004-01-28,15.583087921142578
2004-01-29,17.365644454956055
2004-01-30,15.673651695251465
2004-01-31,14.779200553894043
2004-02-01,12.483108520507812
2004-02-02,17.579347610473633
2004-02-03,16.04454231262207
2004-02-04,14.237574577331543
2004-02-05,17.27723503112793
2004-02-06,17.998310089111328
2004-02-07,15.200395584106445
2004-02-08,13.899907112121582
2004-02-09,11.94548511505127
2004-02-10,13.208917617797852
2004-02-11,13.334015846252441
2004-02-12,14.314433097839355
2004-02-13,13.835243225097656
2004-02-14,14.347413063049316
2004-02-15,11.831182479858398
2004-02-16,14.933959007263184
2004-02-17,17.206687927246094
2004-02-18,18.323225021362305
2004-02-19,15.860238075256348
2004-02-20,14.946565628051758
2004-02-21,14.114312171936035
2004-02-22,16.399723052978516
2004-02-23,17.932321548461914
2004-02-24,18.34408950805664
2004-02-25,17.834259033203125
2004-02-26,15.78062629699707
2004-02-27,14.290231704711914
2004-02-28,14.962760925292969
2004-02-29,12.77209186553955
2004-03-01,11.976479530334473
2004-03-02,13.927453994750977
2004-03-03,14.317231178283691
2004-03-04,12.487909317016602
2004-03-05,12.174057960510254
2004-03-06,14.972766876220703
2004-03-07,15.922673225402832
2004-03-08,13.522124290466309
2004-03-09,15.509382247924805
2004-03-10,14.566201210021973
2004-03-11,12.312500953674316
2004-03-12,12.753089904785156
2004-03-13,13.1421480178833
2004-03-14,11.672724723815918
2004-03-15,12.478103637695312
2004-03-16,11.928933143615723
2004-03-17,9.571765899658203
2004-03-18,11.801705360412598
2004-03-19,7.190373420715332
2004-03-20,5.4404215812683105
2004-03-21,7.523210048675537
2004-03-22,10.034278869628906
2004-03-23,11.034276008605957
2004-03-24,12.195595741271973
2004-03-25,13.601156234741211
2004-03-26,12.786260604858398
2004-03-27,14.695390701293945
2004-03-28,13.958263397216797
2004-03-29,13.932109832763672
2004-03-30,15.581360816955566
2004-03-31,13.993941307067871
2004-04-01,12.614740371704102
2004-04-02,12.441915512084961
2004-04-03,15.05573844909668
2004-04-04,15.024397850036621
2004-04-05,14.349613189697266
2004-04-06,12.919881820678711
2004-04-07,12.207210540771484
2004-04-08,12.28293228149414
2004-04-09,12.495210647583008
2004-04-10,12.046666145324707
2004-04-11,11.389269828796387
2004-04-12,15.07870101928711
2004-04-13,11.570489883422852
2004-04-14,7.34279203414917
2004-04-15,11.644549369812012
2004-04-16,11.810986518859863
2004-04-17,11.990035057067871
2004-04-18,13.907984733581543
2004-04-19,10.691102027893066
2004-04-20,17.766887664794922
2004-04-21,17.22999382019043
2004-04-22,17.045650482177734
2004-04-23,15.053357124328613
2004-04-24,12.825243949890137
2004-04-25,11.58251667022705
2004-04-26,11.091156005859375
2004-04-27,10.927824974060059
2004-04-28,6.554546356201172
2004-04-29,6.931178569793701
2004-04-30,11.163908958435059
2004-05-01,11.87037181854248
2004-05-02,12.63713264465332
2004-05-03,13.483595848083496
2004-05-04,12.400158882141113
2004-05-05,11.747971534729004
2004-05-06,9.241907119750977
2004-05-07,9.78754711151123
2004-05-08,8.091856956481934
2004-05-09,7.409524917602539
2004-05-10,7.257636070251465
2004-05-11,6.708188533782959
2004-05-12,5.886026382446289
2004-05-13,7.06500768661499
2004-05-14,9.94019603729248
2004-05-15,11.906660079956055
2004-05-16,12.339810371398926
2004-05-17,8.277213096618652
2004-05-18,7.450928688049316
2004-05-19,6.760100841522217
2004-05-20,7.570991516113281
2004-05-21,12.096985816955566
2004-05-22,9.26148509979248
2004-05-23,5.708146095275879
2004-05-24,5.619797229766846
2004-05-25,9.419534683227539
2004-05-26,14.172721862792969
2004-05-27,15.587570190429688
2004-05-28,13.452827453613281
2004-05-29,11.790669441223145
2004-05-30,13.895448684692383
2004-05-31,11.931174278259277
2004-06-01,17.162996292114258
2004-06-02,11.546170234680176
2004-06-03,9.881392478942871
2004-06-04,12.697091102600098
2004-06-05,13.416200637817383
2004-06-06,12.616369247436523
2004-06-07,10.59233570098877
2004-06-08,6.974705696105957
2004-06-09,8.453116416931152
2004-06-10,12.244356155395508
2004-06-11,11.925355911254883
2004-06-12,10.611236572265625
2004-06-13,12.744250297546387
2004-06-14,12.349119186401367
2004-06-15,7.642209053039551
2004-06-16,4.75039529800415
2004-06-17,2.837239980697632
2004-06-18,7.473303318023682
2004-06-19,10.00279712677002
2004-06-20,8.878332138061523
2004-06-21,8.564990997314453
2004-06-22,8.260375022888184
2004-06-23,7.269408226013184
2004-06-24,4.98655891418457
2004-06-25,4.825840950012207
2004-06-26,5.8493804931640625
2004-06-27,6.2608962059021
2004-06-28,4.996273517608643
2004-06-29,7.984609127044678
2004-06-30,8.899288177490234
2004-07-01,9.339693069458008
2004-07-02,9.009886741638184
2004-07-03,8.467201232910156
2004-07-04,5.015449523925781
2004-07-05,4.104388236999512
2004-07-06,4.27910041809082
2004-07-07,2.0000996589660645
2004-07-08,3.7508344650268555
2004-07-09,2.7488656044006348
2004-07-10,0.08947531878948212
2004-07-11,2.9779772758483887
2004-07-12,6.020232677459717
2004-07-13,8.129963874816895
2004-07-14,8.928691864013672
2004-07-15,10.569441795349121
2004-07-16,9.608319282531738
2004-07-17,6.1138529777526855
2004-07-18,5.077174186706543
2004-07-19,9.725440979003906
2004-07-20,10.524539947509766
2004-07-21,7.346354007720947
2004-07-22,6.784438610076904
2004-07-23,9.222311019897461
2004-07-24,8.583104133605957
2004-07-25,10.611102104187012
2004-07-26,8.393964767456055
2004-07-27,7.439291000366211
2004-07-28,9.231600761413574
2004-07-29,8.679756164550781
2004-07-30,6.789477825164795
2004-07-31,5.187222003936768
2004-08-01,5.15090799331665
2004-08-02,7.066204071044922
2004-08-03,6.522542476654053
2004-08-04,7.258397102355957
2004-08-05,12.888480186462402
2004-08-06,9.75818157196045
2004-08-07,9.63493537902832
2004-08-08,4.196498394012451
2004-08-09,0.8233188390731812
2004-08-10,1.8035420179367065
2004-08-11,4.306556224822998
2004-08-12,3.349466562271118
2004-08-13,6.954529762268066
2004-08-14,6.731128692626953
2004-08-15,8.654082298278809
2004-08-16,9.65190315246582
2004-08-17,7.01422643661499
2004-08-18,7.002151012420654
2004-08-19,6.439352035522461
2004-08-20,11.884931564331055
2004-08-21,11.330608367919922
2004-08-22,12.149669647216797
2004-08-23,9.500333786010742
2004-08-24,9.716023445129395
2004-08-25,8.0784912109375
2004-08-26,8.245059967041016
2004-08-27,7.261898040771484
2004-08-28,4.666345596313477
2004-08-29,6.466767311096191
2004-08-30,5.790603160858154
2004-08-31,6.658141613006592
2004-09-01,11.633353233337402
2004-09-02,10.242063522338867
2004-09-03,7.839961051940918
2004-09-04,8.531946182250977
2004-09-05,9.231098175048828
2004-09-06,7.112217426300049
2004-09-07,7.659284591674805
2004-09-08,8.019269943237305
2004-09-09,10.2247953414917
2004-09-10,12.929630279541016
2004-09-11,14.45029067993164
2004-09-12,10.889816284179688
2004-09-13,11.043240547180176
2004-09-14,11.245160102844238
2004-09-15,9.187446594238281
2004-09-16,8.424368858337402
2004-09-17,10.867234230041504
2004-09-18,10.375648498535156
2004-09-19,11.586994171142578
2004-09-20,11.685783386230469
2004-09-21,15.386214256286621
2004-09-22,15.584843635559082
2004-09-23,12.028437614440918
2004-09-24,11.166267395019531
2004-09-25,9.392261505126953
2004-09-26,4.980833053588867
2004-09-27,8.26000690460205
2004-09-28,8.77756118774414
2004-09-29,8.965896606445312
2004-09-30,7.384127140045166
2004-10-01,2.172464370727539
2004-10-02,10.785362243652344
2004-10-03,13.124956130981445
2004-10-04,12.129191398620605
2004-10-05,13.496519088745117
2004-10-06,12.550381660461426
2004-10-07,12.357754707336426
2004-10-08,15.845260620117188
2004-10-09,15.06688117980957
2004-10-10,11.09774398803711
2004-10-11,8.78009033203125
2004-10-12,7.4858198165893555
2004-10-13,8.26500129699707
2004-10-14,12.387405395507812
2004-10-15,10.97181224822998
2004-10-16,9.38671875
2004-10-17,11.467534065246582
2004-10-18,13.848821640014648
2004-10-19,11.11857795715332
2004-10-20,6.6789445877075195
2004-10-21,8.918067932128906
2004-10-22,8.800464630126953
2004-10-23,11.461057662963867
2004-10-24,8.265918731689453
2004-10-25,12.790277481079102
2004-10-26,13.639450073242188
2004-10-27,11.981687545776367
2004-10-28,14.728127479553223
2004-10-29,17.201383590698242
2004-10-30,16.009628295898438
2004-10-31,13.358128547668457
2004-11-01,14.003994941711426
2004-11-02,13.13024616241455
2004-11-03,9.100930213928223
2004-11-04,10.350555419921875
2004-11-05,6.76618766784668
2004-11-06,3.6985092163085938
2004-11-07,7.394784927368164
2004-11-08,8.669187545776367
2004-11-09,5.6767730712890625
2004-11-10,6.099131107330322
2004-11-11,7.395657062530518
2004-11-12,10.727838516235352
2004-11-13,15.035704612731934
2004-11-14,16.90580177307129
2004-11-15,14.52662467956543
2004-11-16,15.395140647888184
2004-11-17,15.880989074707031
2004-11-18,17.021099090576172
2004-11-19,14.562301635742188
2004-11-20,9.198136329650879
2004-11-21,10.820353507995605
2004-11-22,12.655525207519531
2004-11-23,15.995372772216797
2004-11-24,17.778701782226562
2004-11-25,16.297481536865234
2004-11-26,12.732579231262207
2004-11-27,11.82711410522461
2004-11-28,14.15075969696045
2004-11-29,12.259154319763184
2004-11-30,12.823919296264648
2004-12-01,12.557135581970215
2004-12-02,13.097573280334473
2004-12-03,12.640936851501465
2004-12-04,13.461191177368164
2004-12-05,11.194573402404785
2004-12-06,20.049955368041992
2004-12-07,19.749923706054688
2004-12-08,19.763410568237305
2004-12-09,17.361717224121094
2004-12-10,16.722318649291992
