100,010,001
2.2255986,1.3357052,0.96338314
2.2774584,1.4036231,1.0196065
2.2539124,1.225109,1.1281378
2.3542333,1.3003758,1.1955944
2.2695968,1.365155,1.3223404
2.4837012,1.5146106,1.3277109
2.546236,1.5055692,1.3824612
2.6338418,1.2644336,1.6380664
2.764209,1.4657714,2.0281687
2.9725955,1.9553226,2.3665211
3.0961921,2.1037133,2.5220401
3.2816715,2.2842317,2.7538319
3.2566602,2.5733664,2.8812392
3.4583285,2.8356056,2.8576405
3.9912229,2.8813872,3.0688252
4.300987,3.1920817,3.2926369
4.6118855,3.1160097,3.4078088
5.222511,3.0394752,3.3966413
5.51648,2.8740182,3.1907363
5.2173166,2.6612334,2.8981931
4.986798,2.3967855,2.5937998
4.7970805,2.3030903,2.3910255
4.484079,2.5182242,2.1327386
4.2477603,2.4305408,2.1368377
3.9908116,2.51036,2.0315888
3.8640704,2.4601915,1.8908321
3.7403777,2.4199789,1.9470572
3.3306606,2.2229507,1.761785
3.2498827,1.9827391,1.8359882
2.8118744,1.8264751,1.9320415
2.6110086,1.8569009,1.9192011
2.622916,1.8935778,1.897596
2.3677647,1.9700562,1.784718
2.235988,1.7651546,1.772711
2.2457337,1.7035664,1.6959101
2.1451101,1.904355,1.7207332
2.173341,1.8737515,1.8521308
2.31055,1.8463666,1.9772505
2.2252355,1.8591393,1.9257449
2.1027994,1.7405149,1.968701
1.8177725,1.6975381,1.9891976
