100,010,001
1.3575202,1.9953923,1.2903308
1.6262734,1.9045204,1.4268119
1.8753281,1.8907863,1.3841711
1.9111392,1.8773592,1.2760772
1.9675947,2.0524395,1.2016835
2.007479,2.1631317,1.2656182
1.9099976,2.3023202,1.250173
1.7584561,2.3094563,1.2345426
1.8212606,2.3012164,1.2397702
1.7362134,2.2144785,1.372949
1.6657737,2.3124523,1.5645977
1.6465541,2.2662494,1.9236561
1.8163793,2.1842868,1.9849843
1.7989175,2.14757,1.9812775
2.078477,2.1267703,2.1733694
2.3016071,2.621167,2.7101872
2.7466612,3.0424223,3.2291708
3.280911,3.3630552,3.7363036
4.2340684,3.6545136,4.614566
5.137648,4.0678396,5.0180974
5.5826592,4.3081226,4.9149494
5.4656863,3.8660893,4.1947527
5.022955,3.3165429,2.8523457
4.7583284,3.3737566,2.2304816
4.5909796,3.2837524,2.1091313
4.2336006,3.0138643,1.7602276
3.9000556,2.8518498,1.4757954
3.5845122,2.5186741,1.4285529
3.4532127,2.3057735,1.4555924
3.1625693,2.3597696,1.6460176
2.7014723,2.0059028,1.8299536
2.3434882,1.6360456,1.8585118
2.152867,1.4815122,1.7835276
1.9895457,1.5004382,1.6965338
1.8488644,1.5534265,1.519562
1.6652412,1.4813786,1.5562
1.6717767,1.6702039,1.4520681
1.6558148,1.6274455,1.4744202
1.2953018,1.4223518,1.4324838
1.3004138,1.2943393,1.5700845
1.2076765,1.4690048,1.4115862
