100,010,001
117.7319,140.37598,115.862274
125.019226,133.03304,92.13216
113.81202,123.9295,97.29818
90.65797,140.63974,98.39076
78.89203,148.43733,84.11695
98.63061,149.00983,93.22075
106.88736,153.54904,95.56295
86.70384,152.48392,99.619675
67.3813,166.58061,112.21904
52.276264,179.41139,117.51987
63.988728,160.38611,127.89884
99.640755,143.4517,137.0108
114.1647,144.0112,166.81198
154.08218,133.77893,226.0336
180.65932,174.87378,271.79745
197.94678,208.02376,311.31567
228.39989,246.6617,358.98276
288.26245,276.74106,410.01834
367.53842,305.05276,468.54178
430.08954,318.107,483.77893
465.64963,313.71594,446.8451
450.293,335.80307,346.44736
399.4694,334.92938,241.49086
398.0697,286.0884,204.22795
368.72217,237.24446,181.13087
305.0544,196.43642,145.55562
256.8818,186.1098,122.12621
247.47752,164.58884,110.59716
227.07146,141.84897,94.34431
172.78201,102.11169,97.711174
137.55373,77.83842,99.360146
109.896385,51.85313,115.442566
88.16589,51.787197,133.11047
99.47918,68.4529,128.54463
103.85459,63.738033,126.286354
105.35088,57.197643,134.33463
90.98261,69.439964,136.48416
67.217155,80.834526,141.08261
75.370995,86.503204,128.21611
119.61343,61.094856,102.04167
146.06926,54.185028,85.305756
