100,010,001
0.007864222142113561,0.007151299606424225,0.005685672953610701
0.008079405127461439,0.0073779319371124735,0.00555805366024415
0.007964636541440133,0.00699435156402324,0.005511922472794903
0.008213867701694542,0.007330214581283147,0.005764979308922691
0.00797224394200456,0.007221477677862685,0.0058562406267347105
0.008490677447388876,0.007232723636672628,0.005835676191963266
0.008261511672978325,0.007196183439343896,0.006225631823407821
0.008272957220194577,0.007205078976534314,0.006310831529146533
0.008517978355406648,0.00711609984116633,0.006352665420175214
0.008833931328384507,0.00773365424771798,0.006890617693295326
0.00880629207248749,0.008344212511105512,0.007096599597381474
0.009298450522131834,0.008070108326397448,0.007337328758331662
0.009295779195465766,0.00835068837104607,0.007309037364317226
0.009803302196063905,0.008191975636911207,0.007230945067597538
0.010411283774644876,0.00870279981054757,0.007722843194602851
0.010653519658259652,0.009140868136509984,0.007933853053524197
0.011555236931590936,0.009039314252438362,0.00834273689693307
0.012468137450771152,0.008649456093872273,0.008457680680986622
0.012832138633670073,0.00885309608785984,0.008071123123635258
0.012022756740062453,0.008161095919736844,0.007262809691598559
0.012160231031127266,0.007794720143098422,0.006991975657504771
0.011665690378439817,0.007888853399129208,0.006736091246445429
0.010894922717588995,0.008045284474893685,0.006600415331948718
0.010537076096598694,0.008025488835622893,0.006507293967894271
0.010520766449656868,0.008279935403040185,0.006346064914662185
0.010059006197188669,0.0080763360190847,0.005963990049108779
0.010140643992713357,0.007962240549734474,0.006113588391314632
0.009139343498601816,0.007784887163555084,0.006040962323160937
0.009089229682723899,0.007679273492592614,0.0061007603925576906
0.00831211755693192,0.007481410421077464,0.006215165800525885
0.008267829695300903,0.007742195447781892,0.006396115179509151
0.008105332559829497,0.0074969679736928314,0.006424199959821229
0.008331922150339888,0.0074458860787371085,0.0061180653128161165
0.008091755558942962,0.00749287777297508,0.00609766387972175
0.00786450342205225,0.007336577518744834,0.006008432600195916
0.0076528093497727915,0.007304373850607606,0.006157727913267991
0.007852741186727462,0.007688014335110698,0.006085437372382952
0.008162592435564494,0.00762636833405431,0.00621015176969649
0.008037645238485705,0.007824729328136392,0.006163194709264708
0.007889418103027887,0.0075789859757949,0.0062165880477987896
0.007763689255775588,0.007545668752678739,0.006046756758934488
