100,010,001
1.4016002,2.0047908,1.2629396
1.5582628,1.9296064,1.40373
1.8497132,1.9213043,1.4892324
1.9846987,1.8942966,1.335636
2.082896,2.0424523,1.3644712
2.064941,2.1640432,1.3845499
2.0093899,2.4466033,1.3123916
1.8185446,2.348153,1.3073771
1.8374053,2.3386536,1.2304817
1.9781455,2.2421958,1.3420706
1.8905755,2.2818527,1.446791
1.7632128,2.2551363,1.9865427
1.8571984,2.2009952,2.108425
1.9455271,2.2022045,2.0544364
2.0950637,2.201607,2.1328347
2.3331118,2.6806638,2.6178336
2.6790748,3.047788,3.097559
2.981968,3.3406878,3.5932097
3.7249541,3.6963131,4.42153
4.775479,4.0176873,5.01504
5.695961,4.4391003,4.7770114
5.2792916,3.940294,4.0768776
4.9906244,3.3518157,2.7813296
4.683252,3.4097774,2.157131
4.5360537,3.2405741,2.0041974
4.119996,2.976687,1.7138933
3.8555515,2.7711406,1.5263364
3.5193617,2.535639,1.5092922
3.4374752,2.4004261,1.4557309
3.1252677,2.2923207,1.7404015
2.605285,1.9919163,1.8786893
2.4082649,1.6800278,1.8530785
2.1995127,1.4940318,1.7948263
2.1347911,1.5196527,1.6640387
1.7662609,1.6712878,1.5456967
1.7215519,1.5983377,1.669391
1.7387624,1.783215,1.529067
1.5865649,1.6263077,1.4509535
1.2543155,1.3874353,1.5091717
1.401796,1.3070476,1.6563454
1.3743166,1.5279351,1.4472853
