100,010,001
2.096687,1.4088341,1.0305169
2.2973008,1.5461326,1.0280356
2.3050625,1.2961364,1.1432974
2.4538531,1.3314731,1.1691117
2.3539639,1.3812898,1.3514336
2.4586627,1.4996588,1.3338898
2.3838325,1.6165165,1.3507043
2.5297508,1.3604543,1.5829556
2.7838068,1.5185326,1.9835047
2.927049,1.8855897,2.330318
2.9845386,2.1378965,2.4508624
3.2392707,2.3420453,2.7279012
3.334432,2.5682914,2.9193902
3.5380747,2.890901,2.812515
3.990231,2.9142942,3.0507681
4.2730412,3.2307248,3.2555933
4.477112,3.2295358,3.4165466
5.096244,3.0979595,3.4040482
5.5634246,2.8439472,3.2156732
5.3040705,2.7076323,2.9516056
5.0707045,2.3634522,2.607464
4.686693,2.3087885,2.395885
4.4916267,2.4760973,2.1935925
4.2569184,2.5086212,2.0977511
3.9084601,2.6010013,1.9678105
3.8601074,2.5110853,1.8809656
3.6520946,2.4248562,1.9640266
3.237144,2.2250826,1.774166
3.1397128,1.966504,1.9196113
2.7080984,1.8492466,1.9864637
2.5222094,1.9762284,1.9253525
2.5371082,1.9179406,1.9019842
2.2467375,1.94079,1.779921
2.1600895,1.7709572,1.8401437
2.225199,1.7578338,1.6445723
2.1313164,1.9458524,1.7407511
2.132652,1.9713155,1.8799194
2.2993426,1.8733824,2.0388098
2.2339697,1.8978823,1.936143
2.0576847,1.8071287,1.905277
1.7658395,1.6480918,1.9774368
