100,010,001
0.8980571,1.1463042,0.9920258
1.1485312,1.1206862,0.9966
1.2891585,1.0510758,0.9373343
1.3668087,1.0341556,0.9080374
1.3799405,1.094732,0.8262938
1.3262082,1.2028333,0.8275471
1.1986365,1.2316405,0.8460402
1.0701772,1.3203056,0.8662754
1.1060994,1.338985,0.93241906
0.97928745,1.449067,0.8993221
0.9878092,1.4707676,1.0165907
1.1447518,1.3483665,1.1450654
1.3763202,1.2792596,1.1681054
1.4349705,1.2935855,1.2051829
1.6514833,1.4187313,1.3009179
1.8189163,1.6923575,1.7587241
2.1439695,2.2270596,2.3198605
2.6518846,2.733201,2.727396
3.5467925,3.1815727,3.1222043
4.443234,3.2674217,3.3736813
4.8188195,2.985943,3.1095984
4.7274337,2.9304004,2.2235816
4.278816,2.6167932,1.5244913
4.117874,2.3310034,1.2323623
3.732016,2.0561168,1.1059222
3.265192,1.652579,0.7480022
2.9312665,1.4166055,0.6787256
2.8987906,1.4948462,0.73481965
2.9088867,1.233199,0.78461087
2.471914,1.0839072,0.8837245
2.0031729,0.96503985,0.94403523
1.8557532,0.8755632,0.92353374
1.5682564,0.7981581,0.9983152
1.3110509,0.8518709,0.9513439
1.1690775,0.8259012,0.8824224
1.1369585,0.85541224,0.8181971
1.1505604,0.89000434,0.8109616
1.0536597,0.9236387,0.7344433
0.83965784,0.9605693,0.8601355
0.7080975,0.8325933,0.8817688
0.6480316,0.8012064,0.7007469
